"nama_lengkap","gender","age","length_service","absent_hour","distribution_centers_id","distribution_centers_name","latitude","longitude","jumlah_produk"
"Kenney Rosie","F","44.01261294","6.576302414","99.37703447",4,"Los Angeles CA","34.05","-118.25","2761"
"Kenyon James","M","37.23492804","2.530002744","24.43940543",4,"Los Angeles CA","34.05","-118.25","2761"
"Ketner Doris","F","49.17755516","3.175178072","71.12140986",4,"Los Angeles CA","34.05","-118.25","2761"
"Kincer Marti","F","42.08255168","4.463884855","87.6010776",4,"Los Angeles CA","34.05","-118.25","2761"
"Kistner Matthew","M","44.42722296","5.356516849","49.26713564",4,"Los Angeles CA","34.05","-118.25","2761"
"Kite William","M","52.12482554","6.645024156","77.4133053",4,"Los Angeles CA","34.05","-118.25","2761"
"Klass Emanuel","M","56.86717805","4.801087295","99.84998727",4,"Los Angeles CA","34.05","-118.25","2761"
"Knight Mildred","F","37.24006","18.641316","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Knotts James","M","37.7312481","3.291196527","18.76798501",4,"Los Angeles CA","34.05","-118.25","2761"
"Koster Anne","F","59.99059409","2.997346794","203.1040169",4,"Los Angeles CA","34.05","-118.25","2761"
"Kraft Albert","M","30.98614348","0.744820813","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Kramer Wilbur","M","43.32983299","4.022823234","42.83346359",4,"Los Angeles CA","34.05","-118.25","2761"
"Kraus Renee","F","56.93773948","3.730735231","164.2846802",4,"Los Angeles CA","34.05","-118.25","2761"
"Kuhn Dana","F","48.10850615","4.181699761","122.9314828",4,"Los Angeles CA","34.05","-118.25","2761"
"Laguna Vicki","F","50.12475615","2.598905631","102.6802445",4,"Los Angeles CA","34.05","-118.25","2761"
"Lamb Walter","M","44.7288833","2.52365087","43.93672038",4,"Los Angeles CA","34.05","-118.25","2761"
"Lane Sharon","F","39.09533954","0.692931421","51.0674025",4,"Los Angeles CA","34.05","-118.25","2761"
"Lange Michell","F","44.56714689","6.952126107","25.86187361",4,"Los Angeles CA","34.05","-118.25","2761"
"Langston Ruby","F","55.00481314","3.972837278","143.3762404",4,"Los Angeles CA","34.05","-118.25","2761"
"Laury Jerry","M","49.6184304","4.050255765","97.51680171",4,"Los Angeles CA","34.05","-118.25","2761"
"Leal Wei","F","36.39242098","4.77098948","8.087891465",4,"Los Angeles CA","34.05","-118.25","2761"
"Lee Cheryl","F","36.78760451","5.352846269","35.79941379",4,"Los Angeles CA","34.05","-118.25","2761"
"Lee Ernest","M","39.24377","1","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Lee Jennette","F","50.45954699","4.135279068","87.41455883",4,"Los Angeles CA","34.05","-118.25","2761"
"Leister David","M","41.4910981","2.504905852","30.69640904",4,"Los Angeles CA","34.05","-118.25","2761"
"Lenox William","M","27.74483745","3.085980779","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Leonard Kimberley","F","43.03954041","3.130163034","102.2845758",4,"Los Angeles CA","34.05","-118.25","2761"
"Lewis Frankie","F","49.31451228","5.382058135","88.16027036",4,"Los Angeles CA","34.05","-118.25","2761"
"Lewis Jerry","M","47.65191141","4.922451378","37.60707064",4,"Los Angeles CA","34.05","-118.25","2761"
"Lewis Michael","M","49.67464633","6.587372493","75.66636046",4,"Los Angeles CA","34.05","-118.25","2761"
"Lightle Keith","M","47.37376788","3.863763597","64.172129",4,"Los Angeles CA","34.05","-118.25","2761"
"Lin Lawanna","F","46.9240804","3.091646342","87.96891665",4,"Los Angeles CA","34.05","-118.25","2761"
"Lindo Susan","F","54.60035641","3.414992262","112.6071529",4,"Los Angeles CA","34.05","-118.25","2761"
"Linzy Victor","M","36.58566935","5.180720079","13.431379",4,"Los Angeles CA","34.05","-118.25","2761"
"Loch Dean","M","43.1563698","5.174066619","63.18923992",4,"Los Angeles CA","34.05","-118.25","2761"
"Long Maria","F","55.1550343","3.93276242","129.7296009",4,"Los Angeles CA","34.05","-118.25","2761"
"Lopez Crystal","F","32.96517642","6.107192483","36.69077323",4,"Los Angeles CA","34.05","-118.25","2761"
"Lopez James","M","47.7086093","4.370613661","15.90976494",4,"Los Angeles CA","34.05","-118.25","2761"
"Lotz Alice","F","35.78122776","5.333376772","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Louis Elizabeth","F","29.0137192","7.370342091","25.75033037",4,"Los Angeles CA","34.05","-118.25","2761"
"Lown Tarsha","F","30.69691731","4.977936447","14.47143892",4,"Los Angeles CA","34.05","-118.25","2761"
"Loyola Becky","F","29.59336543","5.085523486","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Lucky James","M","61.90963117","5.29599987","149.0196177",4,"Los Angeles CA","34.05","-118.25","2761"
"Luna Ellen","F","43.82088008","4.770995407","141.7715129",4,"Los Angeles CA","34.05","-118.25","2761"
"Lust Matthew","M","34.56395962","5.287465579","20.92392117",4,"Los Angeles CA","34.05","-118.25","2761"
"Lynam Dorothy","F","7.199909004","6.816120798","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Lynde John","M","24.97950798","3.967386413","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Madera Emogene","F","39.43172255","4.98019126","88.2192858",4,"Los Angeles CA","34.05","-118.25","2761"
"Magee Nancy","F","52.07842293","4.321579507","105.8340991",4,"Los Angeles CA","34.05","-118.25","2761"
"Magill Lisa","F","31.25786618","5.186569507","49.5798129",4,"Los Angeles CA","34.05","-118.25","2761"
"Mahon William","M","43.62673365","5.146048372","112.5392386",4,"Los Angeles CA","34.05","-118.25","2761"
"Malave Carla","F","28.30889543","5.257508204","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Maldonado Antonio","M","47.27877889","2.884778594","85.85174594",4,"Los Angeles CA","34.05","-118.25","2761"
"Malizia Randall","M","42.4342557","3.387128544","28.60483097",4,"Los Angeles CA","34.05","-118.25","2761"
"Malloy Robert","M","36.0006462","6.930612449","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Malone John","M","27.19513443","1.10133974","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Mancia Allison","F","36.23314818","5.088526146","66.88245747",4,"Los Angeles CA","34.05","-118.25","2761"
"Mancuso Melisa","F","31.34885701","4.475388263","24.35114151",4,"Los Angeles CA","34.05","-118.25","2761"
"Mansfield Lane","F","37.33595814","2.903001685","57.410055",4,"Los Angeles CA","34.05","-118.25","2761"
"Marshall Alysia","F","52.32751901","4.098414469","144.8807781",4,"Los Angeles CA","34.05","-118.25","2761"
"Marshall Caroline","F","49.27493559","5.039542872","121.3682638",4,"Los Angeles CA","34.05","-118.25","2761"
"Martinez Darrell","M","56.64737159","4.738680393","78.94573752",4,"Los Angeles CA","34.05","-118.25","2761"
"Mason Frances","F","15.84257283","3.41228954","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Mathis Victor","M","29.52905691","6.656199616","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Maurer Gregory","M","52.7493405","4.481598548","99.23511599",4,"Los Angeles CA","34.05","-118.25","2761"
"Mayfield Jose","M","46.27048285","6.055429887","88.73522585",4,"Los Angeles CA","34.05","-118.25","2761"
"McBrayer Patricia","F","46.91641619","5.915693812","84.31174613",4,"Los Angeles CA","34.05","-118.25","2761"
"McClain Thomas","M","31.93540281","5.420433863","22.86683755",4,"Los Angeles CA","34.05","-118.25","2761"
"McCoy Sara","F","34.38015972","4.126476243","21.90411375",4,"Los Angeles CA","34.05","-118.25","2761"
"McCray Beverly","F","52.00136839","5.534646616","103.7371902",4,"Los Angeles CA","34.05","-118.25","2761"
"McDaniel Marilyn","F","54.2380105","2.502397922","104.1989114",4,"Los Angeles CA","34.05","-118.25","2761"
"McFarlin William","M","42.8815531","4.568749667","0",4,"Los Angeles CA","34.05","-118.25","2761"
"McGee Wendy","F","32.38275134","4.784232117","2.251844656",4,"Los Angeles CA","34.05","-118.25","2761"
"McGill Dorothy","F","44.0668582","2.73360338","55.13725959",4,"Los Angeles CA","34.05","-118.25","2761"
"McGraw Jean","F","43.59188421","4.596587035","56.20423333",4,"Los Angeles CA","34.05","-118.25","2761"
"McKee Johanna","F","38.13452254","4.856569725","0",4,"Los Angeles CA","34.05","-118.25","2761"
"McKenzie Marvin","M","52.00726898","2.666161585","115.6399697",4,"Los Angeles CA","34.05","-118.25","2761"
"McKillip Esteban","M","58.52924246","5.190886977","152.2400772",4,"Los Angeles CA","34.05","-118.25","2761"
"McLendon Mark","M","56.9395197","5.304762044","110.4845831",4,"Los Angeles CA","34.05","-118.25","2761"
"McMichael Terence","M","36.31148179","3.582605078","86.02232101",4,"Los Angeles CA","34.05","-118.25","2761"
"McNamara Judith","F","46.59872367","5.281417298","59.10260966",4,"Los Angeles CA","34.05","-118.25","2761"
"McNish William","M","30.73411688","4.10686397","0",4,"Los Angeles CA","34.05","-118.25","2761"
"McQuillen Mary","F","37.31383567","4.197509885","44.80213401",4,"Los Angeles CA","34.05","-118.25","2761"
"Mendez Carole","F","33.93903934","4.47723909","5.317713173",4,"Los Angeles CA","34.05","-118.25","2761"
"Mercer Joseph","M","51.7462579","6.85585979","113.2819636",4,"Los Angeles CA","34.05","-118.25","2761"
"Merrick Gary","M","21.77205168","5.073667912","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Metzger Martin","M","63.93479532","4.53427942","184.1349546",4,"Los Angeles CA","34.05","-118.25","2761"
"Meza Kathryn","F","46.10857114","4.679551574","110.2214562",4,"Los Angeles CA","34.05","-118.25","2761"
"Miguel James","M","52.21247523","3.896123081","106.762858",4,"Los Angeles CA","34.05","-118.25","2761"
"Miles Josefina","F","9.833235994","5.90351999","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Miller Thelma","F","41.93631255","3.428024296","147.4519311",4,"Los Angeles CA","34.05","-118.25","2761"
"Minter James","M","33.81559674","6.157993617","26.46432441",4,"Los Angeles CA","34.05","-118.25","2761"
"Mobley Angela","F","42.76287351","3.948759265","64.02184346",4,"Los Angeles CA","34.05","-118.25","2761"
"Mobley Willie","M","41.25308043","4.310755835","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Moffett Raymond","M","48.12489002","3.32801198","77.781547",4,"Los Angeles CA","34.05","-118.25","2761"
"Monroe Tyrone","M","47.63879668","6.613097766","86.67882756",4,"Los Angeles CA","34.05","-118.25","2761"
"Montana Brandon","M","53.18418525","0.910936859","72.08108692",4,"Los Angeles CA","34.05","-118.25","2761"
"Moore Charles","M","46.55622619","2.339814315","58.36254064",4,"Los Angeles CA","34.05","-118.25","2761"
"Moore Craig","M","53.90145479","4.775782549","127.0898666",4,"Los Angeles CA","34.05","-118.25","2761"
"Moore Daniel","M","42.25229","14.224236","84.28531384",4,"Los Angeles CA","34.05","-118.25","2761"
"Moore Ericka","F","43.83854154","4.690704458","77.05016949",4,"Los Angeles CA","34.05","-118.25","2761"
"Moore Leslie","M","45.51999911","5.698838771","74.141919",4,"Los Angeles CA","34.05","-118.25","2761"
"Moore Norma","F","43.93985434","5.268084886","78.28404164",4,"Los Angeles CA","34.05","-118.25","2761"
"Moore Paul","M","28.07447413","6.068596235","11.96899974",4,"Los Angeles CA","34.05","-118.25","2761"
"Moore Ricky","M","49.64565327","3.789466502","131.8971826",4,"Los Angeles CA","34.05","-118.25","2761"
"Moore Wallace","M","44.78436795","7.010346715","72.01587093",4,"Los Angeles CA","34.05","-118.25","2761"
"Morin Kent","M","31.83159013","3.648193955","14.30249767",4,"Los Angeles CA","34.05","-118.25","2761"
"Morris Angela","F","37.361095","6.742515091","46.63010671",4,"Los Angeles CA","34.05","-118.25","2761"
"Morris Francisco","M","38.6933991","6.293848878","19.45913802",4,"Los Angeles CA","34.05","-118.25","2761"
"Morris Jessica","F","51.37231479","4.019555959","79.90377829",4,"Los Angeles CA","34.05","-118.25","2761"
"Morris Michael","M","60.01008478","5.356516036","133.0117047",4,"Los Angeles CA","34.05","-118.25","2761"
"Morrison Clyde","M","37.56761585","1.39106398","48.88517443",4,"Los Angeles CA","34.05","-118.25","2761"
"Mortimer Cecilia","F","28.07544199","5.776657666","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Moseley Armando","M","47.31433612","0.727526623","70.45248122",4,"Los Angeles CA","34.05","-118.25","2761"
"Mott Daniel","M","59.01548877","3.241373868","109.2478897",4,"Los Angeles CA","34.05","-118.25","2761"
"Muir Latonya","F","33.06526605","4.150117009","31.11766958",4,"Los Angeles CA","34.05","-118.25","2761"
"Muller Shannon","F","35.31204459","6.898847488","59.32229083",4,"Los Angeles CA","34.05","-118.25","2761"
"Munguia Michael","M","43.69595307","4.626381754","45.63764416",4,"Los Angeles CA","34.05","-118.25","2761"
"Muniz Edward","M","48.78077188","4.511221603","88.78411913",4,"Los Angeles CA","34.05","-118.25","2761"
"Murawski Shonda","F","55.53240601","4.721115961","103.1191005",4,"Los Angeles CA","34.05","-118.25","2761"
"Murphy Kenny","M","47.39464279","4.99610655","74.5566314",4,"Los Angeles CA","34.05","-118.25","2761"
"Murry Adam","M","30.29765034","7.560140987","3.737100223",4,"Los Angeles CA","34.05","-118.25","2761"
"Murry Kathy","F","45.47678356","5.083076098","86.5677054",4,"Los Angeles CA","34.05","-118.25","2761"
"Myers Dorothy","F","43.46001198","6.606748907","92.8500769",4,"Los Angeles CA","34.05","-118.25","2761"
"Myers Heather","F","29.47053928","5.486655865","4.114240087",4,"Los Angeles CA","34.05","-118.25","2761"
"Nance Elaine","F","55.01031","7.17544","126.5891578",4,"Los Angeles CA","34.05","-118.25","2761"
"Narvaez Forrest","M","44.16282988","4.177275488","61.77703167",4,"Los Angeles CA","34.05","-118.25","2761"
"Navarra Stephanie","F","26.86654062","6.784339696","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Neal Amanda","F","28.26400962","3.794655163","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Neal Doris","F","45.90960656","2.167766282","62.81854141",4,"Los Angeles CA","34.05","-118.25","2761"
"Neely Kathleen","F","45.17259857","5.101301591","115.9547186",4,"Los Angeles CA","34.05","-118.25","2761"
"Nelms Calvin","M","47.68490456","2.553783619","63.34296281",4,"Los Angeles CA","34.05","-118.25","2761"
"Neri Bill","M","60.01898727","4.465140303","155.8891588",4,"Los Angeles CA","34.05","-118.25","2761"
"Newsome Jennifer","F","49.79677578","4.387903847","114.1247677",4,"Los Angeles CA","34.05","-118.25","2761"
"Nguyen William","M","49.75658466","4.313617694","100.6740987",4,"Los Angeles CA","34.05","-118.25","2761"
"Nickerson Thomas","M","40.22947206","6.335235982","20.6699059",4,"Los Angeles CA","34.05","-118.25","2761"
"Nieto Lindsey","F","31.89793191","5.649849276","5.856619013",4,"Los Angeles CA","34.05","-118.25","2761"
"Nimmons John","M","54.38113592","3.593300944","82.01906249",4,"Los Angeles CA","34.05","-118.25","2761"
"Nott Loren","M","61.12359163","6.99748668","146.8746366",4,"Los Angeles CA","34.05","-118.25","2761"
"Nutt Thomas","M","42.47705692","2.522180496","43.97236888",4,"Los Angeles CA","34.05","-118.25","2761"
"Nystrom Jane","F","35.61924833","3.679095448","44.6346054",4,"Los Angeles CA","34.05","-118.25","2761"
"Ogle Margaret","F","25.02316891","4.01253573","45.31146625",4,"Los Angeles CA","34.05","-118.25","2761"
"Olsen Joshua","M","51.21316414","4.74671669","73.90899805",4,"Los Angeles CA","34.05","-118.25","2761"
"Ortega Michael","M","53.14640009","5.153405046","114.0572538",4,"Los Angeles CA","34.05","-118.25","2761"
"Osborne Amy","F","35.48563991","4.339607307","49.69564879",4,"Los Angeles CA","34.05","-118.25","2761"
"Osterman Ahmad","M","51.688884","33.688884","55.20941296",4,"Los Angeles CA","34.05","-118.25","2761"
"Owen Jay","M","24.53199841","5.836590902","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Owens James","M","50.0721783","5.259815535","78.71886464",4,"Los Angeles CA","34.05","-118.25","2761"
"Owens Robyn","F","31.91918555","4.085656547","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Palmer Charles","M","57.79816946","3.338818541","101.2105921",4,"Los Angeles CA","34.05","-118.25","2761"
"Parham Sonja","F","43.17964521","5.301460367","60.40902091",4,"Los Angeles CA","34.05","-118.25","2761"
"Parker Kendall","M","40.04296598","3.382709859","23.11431678",4,"Los Angeles CA","34.05","-118.25","2761"
"Parker Linda","F","32.3809317","4.662841795","39.05122232",4,"Los Angeles CA","34.05","-118.25","2761"
"Parker Marcus","M","44.05370985","4.241563204","50.26445997",4,"Los Angeles CA","34.05","-118.25","2761"
"Parkes Michael","M","33.2513143","4.140266316","9.101916643",4,"Los Angeles CA","34.05","-118.25","2761"
"Parks Patricia","F","41.85852153","5.967373543","64.73329347",4,"Los Angeles CA","34.05","-118.25","2761"
"Parks Richard","M","11.96893252","5.546536998","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Patel Della","F","60.014761","3.971073164","190.478312",4,"Los Angeles CA","34.05","-118.25","2761"
"Patterson Brian","M","33.65840588","5.611785377","30.50004636",4,"Los Angeles CA","34.05","-118.25","2761"
"Patterson Jamie","F","32.83099434","3.849750223","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Patterson Natalie","F","47.01935623","2.974514296","83.55437309",4,"Los Angeles CA","34.05","-118.25","2761"
"Paulk Darlene","F","39.59617393","5.22673401","51.21992785",4,"Los Angeles CA","34.05","-118.25","2761"
"Paulson Lance","M","40.60499218","3.467364077","57.26585567",4,"Los Angeles CA","34.05","-118.25","2761"
"Pawlak Mika","F","32.12615221","6.714808647","51.91341398",4,"Los Angeles CA","34.05","-118.25","2761"
"Paxton Marcus","M","46.03945621","4.469834045","53.08518402",4,"Los Angeles CA","34.05","-118.25","2761"
"Payne Linda","F","25.94223999","4.575203224","0",4,"Los Angeles CA","34.05","-118.25","2761"
"Payne Marion","F","56.83578706","5.617852946","130.5615192",4,"Los Angeles CA","34.05","-118.25","2761"
"Payne Mark","M","48.28976648","5.18425633","89.29475766",4,"Los Angeles CA","34.05","-118.25","2761"
"Pedersen Frances","F","59.92518982","2.658995467","166.8016159",4,"Los Angeles CA","34.05","-118.25","2761"
"Peet Emory","M","22.51415219","2.961018673","0",4,"Los Angeles CA","34.05","-118.25","2761"
